molid,smiles,n_pka,datasets,has_exclude,drug_like_pass,filter_reason,mw,logp,hbd,hba,rotb,tpsa,natoms
mol2707,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c([N+](=O)[O-])c1,1,Caine,False,True,pass,339.33,1.12,0.0,7.0,4.0,128.49,23.0
mol27074,CC1C(=O)CC(Cc2ccc(Br)cc2)C1=O,1,ibond_AttenGpKa,False,True,pass,281.15,2.79,0.0,2.0,2.0,34.14,16.0
mol2708,COc1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1,1,Caine,False,True,pass,280.71,2.47,0.0,4.0,3.0,60.44,19.0
mol2709,Cc1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1,1,Caine,False,True,pass,264.71,2.77,0.0,3.0,2.0,51.21,18.0
mol2710,O=C1CCCC(=O)C1C(=O)c1ccccc1Cl,1,Caine,False,True,pass,250.68,2.46,0.0,3.0,2.0,51.21,17.0
mol2711,O=C1CCCC(=O)C1C(=O)c1ccc(F)cc1Cl,1,Caine,False,True,pass,268.67,2.6,0.0,3.0,2.0,51.21,18.0
mol2712,O=C1CCCC(=O)C1C(=O)c1ccc(Cl)cc1Cl,1,Caine,False,True,pass,285.13,3.11,0.0,3.0,2.0,51.21,18.0
mol2713,CS(=O)(=O)c1ccc(C(=O)C2C(=O)CCCC2=O)c(Cl)c1,1,Caine,False,True,pass,328.77,1.86,0.0,5.0,3.0,85.35,21.0
mol2714,CC#Cc1cc(Cl)c(C2C(=O)CC3(CCOCC3)CC2=O)c(OC)c1,1,Caine,False,True,pass,360.84,3.53,0.0,4.0,2.0,52.6,25.0
mol2715,CCc1cc(C)cc(CC)c1C1C(=O)CC2(CCOCC2)CC1=O,1,Caine,False,True,pass,328.45,3.93,0.0,3.0,3.0,43.37,24.0
mol27150,CCC(=O)N(C)C,1,ibond_AttenGpKa,False,True,pass,101.15,0.48,0.0,1.0,1.0,20.31,7.0
mol27153,CNC(=O)C(C)C,1,ibond_AttenGpKa,False,True,pass,101.15,0.39,1.0,1.0,1.0,29.1,7.0
mol2716,CCc1ccc(-c2ccc(Cl)cc2)cc1C1C(=O)CC2(CCOCC2)CC1=O,1,Caine,False,True,pass,396.91,5.38,0.0,3.0,3.0,43.37,28.0
mol27161,CNC(=O)C(C)(C)C,1,ibond_AttenGpKa,False,True,pass,115.18,0.78,1.0,1.0,0.0,29.1,8.0
mol2717,CCc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1C1C(=O)CC2(CCOCC2)CC1=O,1,Caine,False,True,pass,464.95,5.45,0.0,6.0,4.0,78.38,33.0
mol27174,S=C1CCCCCN1,1,ibond_AttenGpKa,False,True,pass,129.23,1.48,1.0,1.0,0.0,12.03,8.0
mol27177,CC(C)C(=S)N(C)C,1,ibond_AttenGpKa,False,True,pass,131.24,1.53,0.0,1.0,1.0,3.24,8.0
mol2718,Cc1cc(C)c(C2C(=O)CC3(CCOCC3)CC2=O)c(C)c1,1,Caine,False,True,pass,300.4,3.42,0.0,3.0,1.0,43.37,22.0
mol27180,Cc1ccccc1C(N)=O,1,ibond_AttenGpKa,False,True,pass,135.17,1.09,1.0,1.0,1.0,43.09,10.0
mol27187,N#CNC(=O)c1ccccc1,1,ibond_AttenGpKa,False,True,pass,146.15,0.9,1.0,2.0,1.0,52.89,11.0
mol2719,CC#Cc1cc(Cl)c(C2C(=O)C3CCC(C3)C2=O)c(OC)c1,1,Caine,False,True,pass,316.78,3.37,0.0,3.0,2.0,43.37,22.0
mol27196,Cc1cccc(C)c1C(N)=O,1,ibond_AttenGpKa,False,True,pass,149.19,1.4,1.0,1.0,1.0,43.09,11.0
mol27199,CC(=O)NC(=O)C(F)(F)F,1,ibond_AttenGpKa,False,True,pass,155.07,0.21,1.0,2.0,0.0,46.17,10.0
mol2720,COc1cc(C)cc(Cl)c1C1C(=O)C2CCC(C2)C1=O,1,Caine,False,True,pass,292.76,3.31,0.0,3.0,2.0,43.37,20.0
mol27200,Cc1ccc(C(=O)NC#N)cc1,1,ibond_AttenGpKa,False,True,pass,160.18,1.21,1.0,2.0,1.0,52.89,12.0
mol27203,Nc1cccc2c1C(=O)NC2=O,1,ibond_AttenGpKa,False,True,pass,162.15,0.15,2.0,3.0,0.0,72.19,12.0
mol27206,CC(=O)c1ccc(C(N)=O)cc1,1,ibond_AttenGpKa,False,True,pass,163.18,0.99,1.0,2.0,2.0,60.16,12.0
mol27207,Cc1cc(C)c(C(N)=O)c(C)c1,1,ibond_AttenGpKa,False,True,pass,163.22,1.71,1.0,1.0,1.0,43.09,12.0
mol2721,CCc1ccc(-c2ccc(Cl)cc2)cc1C1C(=O)[C@H]2C[C@@H](C1=O)C2(C)C,1,Caine,False,True,pass,366.89,5.47,0.0,2.0,3.0,34.14,26.0
mol27210,Cc1cccc(C(=O)NCO)c1,1,ibond_AttenGpKa,False,True,pass,165.19,0.67,2.0,2.0,2.0,49.33,12.0
mol27211,Cc1ccc(C(=O)NCO)cc1,1,ibond_AttenGpKa,False,True,pass,165.19,0.67,2.0,2.0,2.0,49.33,12.0
mol27212,COc1ccc(C(N)=S)cc1,1,ibond_AttenGpKa,False,True,pass,167.23,1.33,1.0,2.0,2.0,35.25,11.0
mol27214,Cc1cc(F)cc(C)c1C(N)=O,1,ibond_AttenGpKa,False,True,pass,167.18,1.54,1.0,1.0,1.0,43.09,12.0
mol27216,NC(=S)c1ccc(Cl)cc1,1,ibond_AttenGpKa,False,True,pass,171.65,1.97,1.0,1.0,1.0,26.02,10.0
mol27217,NC(=O)c1cccc2ccccc12,1,ibond_AttenGpKa,False,True,pass,171.2,1.94,1.0,1.0,1.0,43.09,13.0
mol2722,CCc1cc(C)cc(CC)c1C1C(=O)C2CCC(C2)C1=O,1,Caine,False,True,pass,284.4,3.77,0.0,2.0,3.0,34.14,21.0
mol27224,COc1cc(C)c(C(N)=O)c(C)c1,1,ibond_AttenGpKa,False,True,pass,179.22,1.41,1.0,2.0,2.0,52.32,13.0
mol27225,O=C1NC(=O)c2c(Cl)cccc21,1,ibond_AttenGpKa,False,True,pass,181.58,1.22,1.0,2.0,0.0,46.17,12.0
mol27226,COc1ccc(C(=O)NCO)cc1,1,ibond_AttenGpKa,False,True,pass,181.19,0.37,2.0,3.0,3.0,58.56,13.0
mol2723,CC#Cc1cc(Cl)c(C2C(=O)CCCC2=O)c(OC)c1,1,Caine,False,True,pass,290.75,3.13,0.0,3.0,2.0,43.37,20.0
mol27235,N#CNC(=O)c1cccc([N+](=O)[O-])c1,1,ibond_AttenGpKa,False,True,pass,191.15,0.81,1.0,4.0,2.0,96.03,14.0
mol27239,Cc1cc([N+](=O)[O-])cc(C)c1C(N)=O,1,ibond_AttenGpKa,False,True,pass,194.19,1.31,1.0,3.0,2.0,86.23,14.0
mol2724,CCc1cc(C)cc(CC)c1C1C(=O)CCCC1=O,1,Caine,False,True,pass,258.36,3.53,0.0,2.0,3.0,34.14,19.0
mol27242,O=C(NCO)c1cccc([N+](=O)[O-])c1,1,ibond_AttenGpKa,False,True,pass,196.16,0.27,2.0,4.0,3.0,92.47,14.0
mol27246,CC(=O)Nc1ccc2c(c1)C(=O)NC2=O,1,ibond_AttenGpKa,False,True,pass,204.18,0.53,2.0,3.0,1.0,75.27,15.0
mol27247,CC(=O)Nc1cccc2c1C(=O)NC2=O,1,ibond_AttenGpKa,False,True,pass,204.18,0.53,2.0,3.0,1.0,75.27,15.0
mol2725,CCc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1C1C(=O)CCCC1=O,1,Caine,False,True,pass,394.86,5.04,0.0,5.0,4.0,69.15,28.0
mol27267,Cc1cc(NC(=O)C2CCCCC2)sn1,1,ibond_AttenGpKa,False,True,pass,224.33,2.97,1.0,3.0,2.0,41.99,15.0
mol27268,O=C1NC(=O)c2c(Br)cccc21,1,ibond_AttenGpKa,False,True,pass,226.03,1.33,1.0,2.0,0.0,46.17,12.0
mol27269,O=C1NC(=O)c2cc(Br)ccc21,1,ibond_AttenGpKa,False,True,pass,226.03,1.33,1.0,2.0,0.0,46.17,12.0
mol27271,Cc1cc(Br)cc(C)c1C(N)=O,1,ibond_AttenGpKa,False,True,pass,228.09,2.16,1.0,1.0,1.0,43.09,12.0
mol2728,CC1CC(=O)CC(=O)C1,1,Caine,False,True,pass,126.15,0.94,0.0,2.0,0.0,34.14,9.0
mol27281,CC1(c2cccc3ccccc23)CC(=O)NC1=O,1,ibond_AttenGpKa,False,True,pass,239.27,2.14,1.0,2.0,1.0,46.17,18.0
mol2729,O=C1CC(=O)CC(c2ccccc2)C1,1,Caine,False,True,pass,188.23,2.09,0.0,2.0,1.0,34.14,14.0
mol27291,NC(=O)c1sccc1I,1,ibond_AttenGpKa,False,True,pass,253.06,1.45,1.0,2.0,1.0,43.09,9.0
mol2730,O=C1CC(=O)CC(c2ccco2)C1,1,Caine,False,True,pass,178.19,1.69,0.0,3.0,1.0,47.28,13.0
mol27301,CCOC(=O)C(C#N)C(C#N)(CC)c1ccccc1,1,ibond_AttenGpKa,False,True,pass,256.31,2.56,0.0,4.0,5.0,73.88,19.0
mol27309,CC(C)C(C)(C#N)NC(=O)c1ccc([N+](=O)[O-])cc1,1,ibond_AttenGpKa,False,True,pass,261.28,2.26,1.0,4.0,4.0,96.03,19.0
mol2731,O=C1CC(=O)CC(c2ccc(Cl)cc2)C1,1,Caine,False,True,pass,222.67,2.75,0.0,2.0,1.0,34.14,15.0
mol27310,CCOc1ccccc1C(=O)Nc1cc(C)ns1,1,ibond_AttenGpKa,False,True,pass,262.33,3.1,1.0,4.0,4.0,51.22,18.0
mol27315,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,1,ibond_AttenGpKa,False,True,pass,270.21,3.25,1.0,3.0,2.0,55.13,19.0
mol2732,O=C1CC(=O)CC(c2ccc(F)cc2)C1,1,Caine,False,True,pass,206.22,2.23,0.0,2.0,1.0,34.14,15.0
mol2734,CC1(C)CCC(=O)CC1=O,1,Caine,False,True,pass,140.18,1.33,0.0,2.0,0.0,34.14,10.0
mol27344,CCOC(=O)C(C#N)C(C#N)(c1ccccc1)c1ccccc1,1,ibond_AttenGpKa,False,True,pass,304.35,3.2,0.0,4.0,5.0,73.88,23.0
mol27345,Cc1ccc(C2(c3ccc(C)cc3)C(=O)NC(=O)C2C#N)cc1,1,ibond_AttenGpKa,False,True,pass,304.35,2.39,1.0,3.0,2.0,69.96,23.0
mol27346,Cc1ccc(C2(c3ccccc3)C(=O)NC(=O)C2C(N)=O)cc1,1,ibond_AttenGpKa,False,True,pass,308.34,1.04,2.0,3.0,3.0,89.26,23.0
mol2735,CC(=O)C1C(=O)CCCC1=O,1,Caine,False,True,pass,154.16,0.51,0.0,3.0,1.0,51.21,11.0
mol27351,CCOC(=O)C(C#N)C(C#N)(c1ccccc1)c1ccc(C)cc1,1,ibond_AttenGpKa,False,True,pass,318.38,3.51,0.0,4.0,5.0,73.88,24.0
mol27356,Cc1ccc(C2(c3ccc(C)cc3)C(=O)NC(=O)C2C(N)=O)cc1,1,ibond_AttenGpKa,False,True,pass,322.36,1.35,2.0,3.0,3.0,89.26,24.0
mol27357,Cc1ccc(C2(c3ccc(C)cc3)C(=O)NC(=O)C2C(=O)O)cc1,1,ibond_AttenGpKa,False,True,pass,323.35,1.95,2.0,3.0,3.0,83.47,24.0
mol2737,CCc1ccc(-c2ccc(Cl)cc2)cc1C1C(=O)C2C(C1=O)[C@@]1(C)CC[C@]2(C)[S+]1[O-],1,Caine,False,True,pass,440.99,5.11,0.0,3.0,3.0,57.2,30.0
mol2738,Cc1cc(C)c(C2C(=O)C3C(C2=O)[C@@]2(C)CC[C@]3(C)[S+]2[O-])c(C)c1,1,Caine,False,True,pass,344.48,3.15,0.0,3.0,1.0,57.2,24.0
mol2739,CC#Cc1cc(C)c(C2C(=O)CC(Cc3ccccn3)C2=O)c(C)c1,1,Caine,False,True,pass,331.42,3.55,0.0,3.0,3.0,47.03,25.0
mol2740,COc1cc(C)cc(Cl)c1C1C(=O)CC(CC2CCOCC2)C1=O,1,Caine,False,True,pass,350.84,3.72,0.0,4.0,4.0,52.6,24.0
mol2741,CC#Cc1cc(C)c(C2C(=O)CC(CC3CCOCC3)C2=O)c(C)c1,1,Caine,False,True,pass,338.45,3.73,0.0,3.0,3.0,43.37,25.0
mol27410,COC(=O)C[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,119.08,-0.56,0.0,4.0,2.0,69.44,8.0
mol2742,Cc1cc(C)c(C2C(=O)CC(CC3CCOCC3)C2=O)c(C)c1,1,Caine,False,True,pass,314.43,3.67,0.0,3.0,3.0,43.37,23.0
mol2743,CCc1cc(C)cc(CC)c1C1C(=O)CCC1=O,1,Caine,False,True,pass,244.33,3.14,0.0,2.0,3.0,34.14,18.0
mol2744,Cc1cc(C)c(C2C(=O)CC(Cc3ccccn3)C2=O)c(C)c1,1,Caine,False,True,pass,307.39,3.49,0.0,3.0,3.0,47.03,23.0
mol27440,CCOC(=O)C(C(C)O)[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,177.16,-0.42,1.0,5.0,4.0,89.67,12.0
mol27447,CCOC(=O)C(Br)C#N,1,ibond_AttenGpKa,False,True,pass,192.01,0.84,0.0,3.0,2.0,50.09,9.0
mol2745,O=C1CN(c2ccc(Cl)cc2Cl)C(=O)C1C(=O)C1CC1,1,Caine,False,True,pass,312.15,2.5,0.0,3.0,3.0,54.45,20.0
mol27454,CCOC(=O)C(C(=O)OCC)[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,205.17,-0.24,0.0,6.0,5.0,95.74,14.0
mol2746,O=C1CCC(=O)C1C(=O)C1CC1,1,Caine,False,True,pass,166.18,0.51,0.0,3.0,2.0,51.21,12.0
mol27480,O=C(Oc1ccc([N+](=O)[O-])cc1)c1ccccn1,1,ibond_AttenGpKa,False,True,pass,244.21,2.21,0.0,5.0,3.0,82.33,18.0
mol27489,O=C(Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccccn1,1,ibond_AttenGpKa,False,True,pass,289.2,2.12,0.0,7.0,4.0,125.47,21.0
mol2751,CCSC(C)CC1CC(=O)C(/C(CC)=N/OC/C=C/Cl)C(=O)C1,1,Caine,False,True,pass,359.92,4.22,0.0,5.0,9.0,55.73,23.0
mol27517,NC(=O)N[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,105.05,-1.15,2.0,3.0,1.0,98.26,7.0
mol27518,O=C1CNC(=S)N1,1,ibond_AttenGpKa,False,True,pass,116.14,-1.01,2.0,2.0,0.0,41.13,7.0
mol27519,CNC(=O)NC(C)=O,1,ibond_AttenGpKa,False,True,pass,116.12,-0.54,2.0,2.0,0.0,58.2,8.0
mol27520,O=C1COC(=S)N1,1,ibond_AttenGpKa,False,True,pass,117.13,-0.58,1.0,3.0,0.0,38.33,7.0
mol27522,CCNC(=S)NCC,1,ibond_AttenGpKa,False,True,pass,132.23,0.49,2.0,1.0,2.0,24.06,8.0
mol27523,CCOC(=O)N[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,134.09,-0.08,1.0,4.0,2.0,81.47,9.0
mol27525,NC(=O)Nc1cccc(O)c1,1,ibond_AttenGpKa,False,True,pass,152.15,0.88,3.0,2.0,1.0,75.35,11.0
mol27528,CONC(=O)Oc1ccccc1,1,ibond_AttenGpKa,False,True,pass,167.16,1.34,1.0,3.0,2.0,47.56,12.0
mol27531,CONC(=O)Oc1ccc(C)cc1,1,ibond_AttenGpKa,False,True,pass,181.19,1.64,1.0,3.0,2.0,47.56,13.0
mol27534,CC(C)(C)NC(=S)NC(C)(C)C,1,ibond_AttenGpKa,False,True,pass,188.34,2.05,2.0,1.0,0.0,24.06,12.0
mol27541,NC(=O)NS(=O)(=O)c1ccccc1,1,ibond_AttenGpKa,False,True,pass,200.22,0.04,2.0,3.0,2.0,89.26,13.0
mol27542,CONC(=O)Oc1cccc(Cl)c1,1,ibond_AttenGpKa,False,True,pass,201.61,1.99,1.0,3.0,2.0,47.56,13.0
mol27543,CONC(=O)Oc1ccc(Cl)cc1,1,ibond_AttenGpKa,False,True,pass,201.61,1.99,1.0,3.0,2.0,47.56,13.0
mol27545,CN1C(=O)NC(Cc2ccccc2)C1=O,1,ibond_AttenGpKa,False,True,pass,204.23,0.78,1.0,2.0,2.0,49.41,15.0
mol27550,CCCSC(=S)Nc1ccccc1,1,ibond_AttenGpKa,False,True,pass,211.36,3.53,1.0,2.0,3.0,12.03,13.0
mol27552,CNC(=S)NCCCCc1c[nH]cn1,1,ibond_AttenGpKa,False,True,pass,212.32,0.83,3.0,2.0,5.0,52.74,14.0
mol27553,OCCSC(=S)Nc1ccccc1,1,ibond_AttenGpKa,False,True,pass,213.33,2.11,2.0,3.0,3.0,32.26,13.0
mol27555,NC(=S)NC(=O)c1ccc(Cl)cc1,1,ibond_AttenGpKa,False,True,pass,214.68,1.31,2.0,2.0,1.0,55.12,13.0
mol27556,Cc1ccc(S(=O)(=O)NC(N)=O)cc1,1,ibond_AttenGpKa,False,True,pass,214.25,0.35,2.0,3.0,2.0,89.26,14.0
mol2756,Cc1c2c(c(O)c3c(O)cccc13)C(=O)[C@@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@H]1C2,1,Caine,False,True,pass,426.43,0.46,5.0,8.0,2.0,161.39,31.0
mol27560,NC(=S)NC(=O)c1ccc([N+](=O)[O-])cc1,1,ibond_AttenGpKa,False,True,pass,225.23,0.57,2.0,4.0,2.0,98.26,15.0
mol27561,CCCSC(=S)NCc1ccccc1,1,ibond_AttenGpKa,False,True,pass,225.38,3.2,1.0,2.0,4.0,12.03,14.0
mol27562,OCCSC(=S)NCc1ccccc1,1,ibond_AttenGpKa,False,True,pass,227.35,1.79,2.0,3.0,4.0,32.26,14.0
mol27565,O=C(O)CSC(=S)NCc1ccccc1,1,ibond_AttenGpKa,False,True,pass,241.34,1.88,2.0,3.0,4.0,49.33,15.0
mol27590,CNC(=N)SC1CCN(c2ccc(OC)cc2)C1=O,1,ibond_AttenGpKa,False,True,pass,279.37,1.69,2.0,4.0,3.0,65.42,19.0
mol27595,OCCSC(=S)Nc1ccc(Br)cc1,1,ibond_AttenGpKa,False,True,pass,292.22,2.87,2.0,3.0,3.0,32.26,14.0
mol27605,OCCSC(=S)NCc1ccc(Br)cc1,1,ibond_AttenGpKa,False,True,pass,306.25,2.55,2.0,3.0,4.0,32.26,15.0
mol2761,Brc1ccc(C2CN3C=CSC3=N2)cc1,1,Novartis,False,True,pass,281.18,3.38,0.0,3.0,1.0,15.6,15.0
mol2762,C/C(=C\c1cc(C)ccn1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,1,Novartis,False,True,pass,501.66,4.42,2.0,7.0,2.0,109.25,36.0
mol2763,C/C(=C\c1ccc(C)cn1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,1,Novartis,False,True,pass,501.66,4.42,2.0,7.0,2.0,109.25,36.0
mol27635,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)NC(=S)Nc1ccccc1,1,ibond_AttenGpKa,False,True,pass,441.54,-0.78,7.0,7.0,10.0,162.65,29.0
mol27637,N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)NC(=S)NCc1ccccc1,1,ibond_AttenGpKa,False,True,pass,455.56,-1.1,7.0,7.0,11.0,162.65,30.0
mol2764,C/C(=C\c1cccc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,1,Novartis,False,True,pass,501.66,4.42,2.0,7.0,2.0,109.25,36.0
mol2765,C/C(=C\c1ccccn1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,1,Novartis,False,True,pass,487.64,4.11,2.0,7.0,2.0,109.25,35.0
mol2766,C1=C(c2ccc3ccccc3c2)N2CCN=C2c2ccccc21,1,Novartis,False,True,pass,296.37,4.41,0.0,2.0,1.0,15.6,23.0
mol2767,C1=C(c2cccc3ccccc23)N2CCN=C2c2ccccc21,1,Novartis,False,True,pass,296.37,4.41,0.0,2.0,1.0,15.6,23.0
mol27672,CCOC(=O)C(C)C#N,1,ibond_AttenGpKa,False,True,pass,127.14,0.71,0.0,3.0,2.0,50.09,9.0
mol2768,C1=C(c2ccccc2)N2CCN=C2c2ccccc21,1,Novartis,False,True,pass,246.31,3.26,0.0,2.0,1.0,15.6,19.0
mol2769,C1=CN2CC(c3ccccc3)N=C2S1,1,Novartis,False,True,pass,202.28,2.62,0.0,3.0,1.0,15.6,14.0
mol2770,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,1,Novartis,False,True,pass,440.51,4.22,1.0,6.0,5.0,99.16,33.0
mol2771,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1,1,Novartis,False,True,pass,423.45,4.25,3.0,7.0,10.0,97.4,31.0
mol2772,C=CCNc1ccc2c(c1)c(-c1ccc(C(C)C)cc1)nc(=O)n2C(C)C,1,Novartis,False,True,pass,361.49,5.37,1.0,3.0,6.0,46.92,27.0
mol2773,CC#CCn1c(N2CCNCC2)c(C#N)c2ncn(CC(=O)c3cccc(OC)c3)c(=O)c21,1,Novartis,False,True,pass,444.5,1.39,1.0,7.0,6.0,105.18,33.0
mol2774,CC(=C(C#N)C#N)c1ccc2cc(N(C)CCF)ccc2c1,1,Novartis,False,True,pass,293.34,4.07,0.0,3.0,4.0,50.82,22.0
mol2775,CC(=O)N1CCC(CNc2nc3c(s2)CCCc2ccc(F)cc2-3)CC1,1,Novartis,False,True,pass,373.5,4.11,1.0,4.0,3.0,45.23,26.0
mol2776,CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCC(F)(F)CC3)cc2)CC1,1,Novartis,False,True,pass,522.6,4.77,0.0,6.0,7.0,87.28,38.0
mol2777,CC(=O)N1CCN(c2ccc(OCc3cc4cnc(C#N)nc4n3CCC3CCCCC3)cc2)CC1,1,Novartis,False,True,pass,486.62,4.52,0.0,6.0,7.0,87.28,36.0
mol2778,CC(=O)Nc1cc(Cl)ccc1/C=C/C(=O)N1CCN(Cc2ccc(F)cc2)C[C@H]1C,1,Novartis,False,True,pass,429.92,4.18,1.0,3.0,5.0,52.65,30.0
mol2779,CC(=O)Nc1ccc(Nc2ncnc3c2c(-c2ccccc2)cn3-c2ccccc2)cc1,1,Novartis,False,True,pass,419.49,5.79,2.0,4.0,5.0,71.84,32.0
mol2780,CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)n3ncc(C#N)c3n2)c1,1,Novartis,False,True,pass,384.4,3.44,3.0,7.0,5.0,120.03,29.0
mol2781,CC(=O)Nc1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,1,Novartis,False,True,pass,388.88,4.8,2.0,3.0,5.0,71.33,26.0
mol2782,CC(=O)n1cc(C2=C(O)CC(C)(C)CC2=O)c2ccccc21,1,Novartis,False,True,pass,297.35,3.96,1.0,3.0,1.0,59.3,22.0
mol27826,N#CCN[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,101.06,-0.71,1.0,3.0,2.0,78.96,7.0
mol27829,C=CCN[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,102.09,-0.05,1.0,2.0,3.0,55.17,7.0
mol2783,CC(C(=O)O)c1ccc2c(c1)C(=O)c1ccccc1CS2,1,Novartis,False,True,pass,298.36,3.71,1.0,3.0,2.0,54.37,21.0
mol27832,CC(C)N[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,104.11,0.18,1.0,2.0,2.0,55.17,7.0
mol2784,CC(C(=O)O)c1ccc2c(c1)Cc1ccccc1-2,1,Novartis,False,True,pass,238.29,3.45,1.0,1.0,2.0,37.3,18.0
mol27842,CC(C)(C)N[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,118.14,0.57,1.0,2.0,1.0,55.17,8.0
mol27843,COC(=O)/C=[N+](\[O-])O,1,ibond_AttenGpKa,False,True,pass,119.08,-0.87,1.0,4.0,1.0,72.6,8.0
mol27848,CCCCCN[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,132.16,0.96,1.0,2.0,5.0,55.17,9.0
mol2785,CC(C)(C)Cn1c(CN2C(=O)CC3(CCNCC3)C2=O)cc2cnc(C#N)nc21,1,Novartis,False,True,pass,394.48,1.98,1.0,6.0,3.0,103.91,29.0
mol27850,COC(=O)CN[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,134.09,-1.06,1.0,4.0,3.0,81.47,9.0
mol27851,O=[N+]([O-])[N-]CN[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,135.06,-0.71,1.0,4.0,4.0,112.41,9.0
mol27858,O=[N+]([O-])NC1CCCCC1,1,ibond_AttenGpKa,False,True,pass,144.17,1.1,1.0,2.0,2.0,55.17,10.0
mol2786,CC(C)(C)Cn1c(Cc2ccc(NS(N)(=O)=O)cc2)cc2cnc(C#N)nc21,1,Novartis,False,True,pass,398.49,2.56,2.0,5.0,5.0,126.69,28.0
mol27862,O=[N+]([O-])[N-]CCN[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,149.09,-0.67,1.0,4.0,5.0,112.41,10.0
mol27863,O=[N+]([O-])NCCN[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,150.09,-1.45,2.0,4.0,5.0,110.34,10.0
mol2787,CC(C)(C)OC(=O)N1CCC(C(=O)NS(=O)(=O)c2c(Cl)sc(Cl)c2Br)CC1,1,Novartis,False,True,pass,522.27,4.27,1.0,6.0,3.0,92.78,27.0
mol27874,CN(CCN[N+](=O)[O-])[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,164.12,-1.11,1.0,4.0,5.0,101.55,11.0
mol27875,O=[N+]([O-])[N-]CCCN[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,163.11,-0.28,1.0,4.0,6.0,112.41,11.0
mol27876,O=[N+]([O-])NCCCN[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,164.12,-1.06,2.0,4.0,6.0,110.34,11.0
mol2788,CC(C)(C)NC[C@H](O)c1cc(Cl)c(N)c(Cl)c1,1,Novartis,False,True,pass,277.19,3.0,3.0,3.0,3.0,58.28,17.0
mol27888,CCCCCCCCN[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,174.24,2.13,1.0,2.0,8.0,55.17,12.0
mol27889,O=[N+]([O-])[N-]CCCCN[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,177.14,0.11,1.0,4.0,7.0,112.41,12.0
mol2789,CC(C)(C)c1ccc(S(=O)(=O)Nc2ccc(Cl)cc2C(=O)c2cc[n+]([O-])cc2)cc1,1,Novartis,False,True,pass,444.94,4.3,1.0,4.0,5.0,90.18,30.0
mol27890,O=[N+]([O-])NCCCCN[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,178.15,-0.67,2.0,4.0,7.0,110.34,12.0
mol27895,O=[N+]([O-])C(c1ccccc1)[N+](=O)[O-],1,ibond_AttenGpKa,False,True,pass,182.13,1.24,0.0,4.0,3.0,86.28,13.0
mol27896,O=[N+]([O-])Nc1cccc([N+](=O)[O-])c1,1,ibond_AttenGpKa,False,True,pass,183.12,1.2,1.0,4.0,3.0,98.31,13.0
